Sub-Daily Data Between Two Dates,,,,,,,,,,,,,,,,,
JEWETT FLD AP (MI),,,,,,,,,,,,,,,,,
54822,,,,,,,,,,,,,,,,,
Lat/Lon/Elev: 42.5658/-84.4331/922 ft,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Date,Time,Temp (F),RH (%),Dewpt (F),Wind Spd (mph),Wind Direction (deg),Peak Wind Gust(mph),Low Cloud Ht (ft),Med Cloud Ht (ft),High Cloud Ht (ft),Visibility (mi),Atm Press (hPa),Sea Lev Press (hPa),Altimeter (hPa),Precip (in),Wind Chill (F),Heat Index (F)
6/10/2021,11:55,82,62,67,0,0,m,6500,7500,m,10,982.5,M,1015.9,m,NC,85
6/10/2021,12:15,83,62,67,6,110,m,3700,6500,8500,10,982.5,M,1015.9,m,NC,86
6/10/2021,12:35,83,55,67,5,140,m,8500,9000,m,10,982.2,M,1015.6,m,NC,85
6/10/2021,12:55,84,58,66,0,0,m,9000,m,m,10,982.2,M,1015.6,m,NC,87
6/10/2021,13:15,85,55,67,5,120,m,4000,9000,m,10,981.9,M,1015.2,m,NC,88
6/10/2021,13:35,83,58,67,5,60,m,4000,4900,9000,10,981.5,M,1014.9,m,NC,85
6/10/2021,13:55,83,55,67,0,0,m,4200,4900,12000,10,981.2,M,1014.6,m,NC,85
6/10/2021,14:15,85,52,67,6,90,m,5500,8500,12000,10,981.2,M,1014.6,m,NC,87
6/10/2021,14:35,86,52,66,6,140,m,5000,m,m,10,980.9,M,1014.2,m,NC,88
6/10/2021,14:55,86,49,67,5,150,m,M,m,m,10,980.5,M,1013.9,m,NC,88
6/10/2021,15:15,87,52,66,5,140,m,4800,m,m,10,980.5,M,1013.9,m,NC,90
6/10/2021,15:35,85,52,66,6,140,m,4800,6500,m,10,980.2,M,1013.5,m,NC,87
6/10/2021,15:55,86,52,66,7,140,m,5000,6500,m,10,980.2,M,1013.5,m,NC,88
6/10/2021,16:15,87,52,66,5,140,m,M,m,m,10,980.2,M,1013.5,m,NC,90
6/10/2021,16:35,86,52,67,7,140,m,4800,6500,m,10,979.9,M,1013.2,m,NC,88
6/10/2021,16:55,85,52,66,3,140,m,7500,m,m,10,979.6,M,1012.9,m,NC,87
6/10/2021,17:15,85,52,66,6,140,m,6000,7500,m,10,979.6,M,1012.9,m,NC,87
6/10/2021,17:35,85,55,67,8,130,21,M,m,m,10,979.2,M,1012.5,m,NC,88
6/10/2021,17:55,84,58,67,7,120,m,M,m,m,10,979.2,M,1012.5,m,NC,87
6/10/2021,18:15,84,62,67,5,130,m,M,m,m,10,979.2,M,1012.5,m,NC,88
6/10/2021,18:35,82,64,67,5,120,18,M,m,m,10,979.2,M,1012.5,m,NC,85
6/10/2021,18:55,81,66,67,5,120,m,M,m,m,10,979.2,M,1012.5,m,NC,84
6/10/2021,19:15,81,66,67,3,120,m,M,m,m,10,979.2,M,1012.5,m,NC,84
6/10/2021,19:35,80,70,67,0,0,0,M,m,m,10,979.6,M,1012.9,m,NC,NC
6/10/2021,19:55,79,70,67,0,0,0,M,m,m,10,979.6,M,1012.9,m,NC,NC
6/10/2021,20:15,78,74,68,0,0,0,M,m,m,10,979.2,M,1012.5,m,NC,NC
6/10/2021,20:35,77,74,68,0,0,m,M,m,m,10,979.6,M,1012.9,m,NC,NC
6/10/2021,20:55,76,74,67,8,140,m,M,m,m,10,979.6,M,1012.9,m,NC,NC
6/10/2021,21:15,76,78,68,6,150,0,12000,m,m,10,979.9,M,1013.2,m,NC,NC
6/10/2021,21:35,75,78,68,6,150,m,12000,m,m,10,980.2,M,1013.5,m,NC,NC
6/10/2021,21:55,74,78,67,13,160,18,M,m,m,10,980.2,M,1013.5,m,NC,NC
6/10/2021,22:15,73,73,65,13,180,17,M,m,m,10,980.2,M,1013.5,m,NC,NC
6/10/2021,22:35,72,78,64,9,180,m,M,m,m,10,980.5,M,1013.9,m,NC,NC
6/10/2021,22:55,71,83,64,8,200,m,M,m,m,10,980.5,M,1013.9,m,NC,NC
6/10/2021,23:15,70,83,64,0,0,m,M,m,m,10,980.2,M,1013.5,m,NC,NC
6/10/2021,23:35,70,79,64,8,20,m,M,m,m,10,980.5,M,1013.9,m,NC,NC
6/10/2021,23:55,68,83,64,0,0,0,M,m,m,10,980.2,M,1013.5,m,NC,NC
6/11/2021,0:15,67,88,63,0,0,0,M,m,m,10,980.2,M,1013.5,m,NC,NC
6/11/2021,0:35,67,91,63,0,0,0,M,m,m,10,979.9,M,1013.2,m,NC,NC
6/11/2021,0:55,65,88,63,0,0,m,M,m,m,10,979.9,M,1013.2,m,NC,NC
6/11/2021,1:15,66,88,63,3,130,m,M,m,m,10,979.6,M,1012.9,m,NC,NC
6/11/2021,1:35,64,94,62,7,100,m,M,m,m,10,979.6,M,1012.9,m,NC,NC
6/11/2021,1:55,64,94,62,0,0,0,M,m,m,10,979.2,M,1012.5,m,NC,NC
6/11/2021,2:15,64,94,62,0,0,0,M,m,m,10,979.2,M,1012.5,m,NC,NC
6/11/2021,2:35,64,94,62,0,0,m,M,m,m,10,979.2,M,1012.5,m,NC,NC
6/11/2021,2:55,64,100,62,6,10,m,M,m,m,10,978.9,M,1012.2,m,NC,NC
6/11/2021,3:15,63,100,62,0,0,0,M,m,m,10,978.6,M,1011.9,m,NC,NC
6/11/2021,3:35,63,94,62,0,0,0,M,m,m,10,978.6,M,1011.9,m,NC,NC
6/11/2021,3:55,63,94,62,0,0,m,M,m,m,10,978.6,M,1011.9,m,NC,NC
6/11/2021,4:15,63,94,61,3,320,m,M,m,m,10,978.9,M,1012.2,m,NC,NC
6/11/2021,4:35,62,94,61,0,0,0,M,m,m,10,978.6,M,1011.9,m,NC,NC
6/11/2021,4:55,62,100,60,0,0,0,M,m,m,7,978.9,M,1012.2,m,NC,NC
6/11/2021,5:15,62,94,61,0,0,m,M,m,m,10,978.6,M,1011.9,m,NC,NC
6/11/2021,5:35,62,96,61,3,150,m,M,m,m,10,978.6,M,1011.9,m,NC,NC
6/11/2021,5:55,64,94,62,0,0,0,M,m,m,10,978.6,M,1011.9,m,NC,NC
6/11/2021,6:15,65,90,62,0,0,m,M,m,m,10,978.6,M,1011.9,m,NC,NC
6/11/2021,6:35,68,77,62,0,0,m,M,m,m,10,978.6,M,1011.9,m,NC,NC
6/11/2021,6:55,69,77,62,8,120,m,M,m,m,10,978.6,M,1011.9,m,NC,NC
6/11/2021,7:15,71,73,62,0,0,m,M,m,m,10,978.9,M,1012.2,m,NC,NC
6/11/2021,7:35,73,73,63,5,100,m,M,m,m,10,978.6,M,1011.9,m,NC,NC
6/11/2021,7:55,73,69,64,6,60,m,M,m,m,10,978.9,M,1012.2,m,NC,NC
6/11/2021,8:15,75,74,65,5,70,m,M,m,m,10,978.9,M,1012.2,m,NC,NC
6/11/2021,8:35,76,69,65,3,140,m,M,m,m,10,978.9,M,1012.2,m,NC,NC
6/11/2021,8:55,78,65,66,10,100,m,M,m,m,10,978.6,M,1011.9,m,NC,NC
6/11/2021,9:15,78,62,67,0,0,m,M,m,m,10,978.6,M,1011.9,m,NC,NC
6/11/2021,9:35,80,62,67,3,80,m,M,m,m,10,978.6,M,1011.9,m,NC,NC
6/11/2021,9:55,81,58,66,3,150,m,M,m,m,10,978.9,M,1012.2,m,NC,83
6/11/2021,10:15,82,59,66,0,0,m,M,m,m,10,978.6,M,1011.9,m,NC,84
6/11/2021,10:35,83,55,66,5,100,m,M,m,m,10,978.6,M,1011.9,m,NC,85
6/11/2021,10:55,84,52,66,5,130,m,M,m,m,10,978.6,M,1011.9,m,NC,86
6/11/2021,11:15,84,55,65,6,110,m,M,m,m,10,978.6,M,1011.9,m,NC,86
6/11/2021,11:35,85,52,65,0,0,m,M,m,m,10,978.6,M,1011.9,m,NC,87
6/11/2021,11:55,86,49,65,5,130,m,4500,m,m,10,978.6,M,1011.9,m,NC,88
6/11/2021,12:15,86,49,65,6,140,m,4500,m,m,10,978.2,M,1011.5,m,NC,88
6/11/2021,12:35,86,47,64,0,0,m,4900,m,m,10,978.2,M,1011.5,m,NC,87
6/11/2021,12:55,87,46,64,5,140,m,M,m,m,10,978.2,M,1011.5,m,NC,88
6/11/2021,13:15,89,43,65,5,50,m,6000,m,m,10,977.9,M,1011.2,m,NC,90
6/11/2021,13:35,88,43,63,3,40,m,5500,6500,m,10,977.6,M,1010.8,m,NC,89
6/11/2021,13:55,88,43,63,3,340,m,5500,m,m,10,977.2,M,1010.5,m,NC,89
6/11/2021,14:15,89,43,64,6,110,m,5500,m,m,10,977.2,M,1010.5,m,NC,90
6/11/2021,14:35,87,43,63,6,310,m,5500,6500,m,10,977.2,M,1010.5,m,NC,87
6/11/2021,14:55,87,46,63,0,0,m,6500,m,m,10,976.9,M,1010.2,m,NC,88
6/11/2021,15:15,87,43,64,5,140,m,M,m,m,10,976.6,M,1009.8,m,NC,87
6/11/2021,15:35,89,46,62,5,280,m,M,m,m,10,976.6,M,1009.8,m,NC,91
6/11/2021,15:55,88,43,64,3,150,m,6500,m,m,10,976.3,M,1009.5,m,NC,89
6/11/2021,16:15,87,46,63,0,0,m,6000,7500,m,10,976.3,M,1009.5,m,NC,88
6/11/2021,16:35,87,49,63,3,140,m,6000,7500,m,10,975.9,M,1009.1,m,NC,89
6/11/2021,16:55,86,46,65,3,140,m,6000,8500,m,10,975.9,M,1009.1,m,NC,87
6/11/2021,17:15,88,45,64,5,140,m,6000,8500,m,10,975.9,M,1009.1,m,NC,89
6/11/2021,17:35,87,44,64,3,250,m,6000,8000,m,10,976.3,M,1009.5,m,NC,88
6/11/2021,17:55,83,54,65,22,10,38,3000,6000,8000,5,977.9,M,1011.2,m,NC,85
6/11/2021,18:15,70,88,65,10,30,31,1900,2900,6000,5,978.6,M,1011.9,m,NC,NC
6/11/2021,18:35,69,88,66,6,60,20,1900,7000,7500,10,978.6,M,1011.9,m,NC,NC
6/11/2021,18:55,69,88,66,5,30,m,7000,8000,10000,10,977.9,M,1011.2,m,NC,NC
6/11/2021,19:15,69,88,66,5,80,m,9500,12000,m,10,977.6,M,1010.8,m,NC,NC
6/11/2021,19:35,69,88,66,5,70,m,12000,m,m,10,977.6,M,1010.8,m,NC,NC
6/11/2021,19:55,69,88,66,3,90,m,M,m,m,10,977.9,M,1011.2,m,NC,NC
6/11/2021,20:15,69,88,65,0,0,0,M,m,m,10,977.9,M,1011.2,m,NC,NC
6/11/2021,20:35,68,94,64,0,0,m,M,m,m,10,978.2,M,1011.5,m,NC,NC
6/11/2021,20:55,68,94,66,5,120,m,6000,m,m,10,978.6,M,1011.9,m,NC,NC
6/11/2021,21:15,68,94,66,0,0,0,5500,6500,7500,10,978.6,M,1011.9,m,NC,NC
6/11/2021,21:35,68,94,66,0,0,0,5000,7500,9000,10,978.6,M,1011.9,m,NC,NC
6/11/2021,21:55,68,94,65,0,0,m,7500,m,m,10,978.9,M,1012.2,m,NC,NC
6/11/2021,22:15,67,94,66,3,160,m,7500,m,m,10,978.9,M,1012.2,m,NC,NC
6/11/2021,22:35,67,94,66,0,0,m,M,m,m,10,978.9,M,1012.2,m,NC,NC
6/11/2021,22:55,67,94,66,3,20,m,M,m,m,10,978.9,M,1012.2,m,NC,NC
6/11/2021,23:15,67,100,66,5,70,m,M,m,m,10,978.2,M,1011.5,m,NC,NC
6/11/2021,23:35,66,100,65,0,0,m,M,m,m,10,978.2,M,1011.5,m,NC,NC
6/11/2021,23:55,66,94,65,6,330,m,M,m,m,10,978.6,M,1011.9,m,NC,NC
6/12/2021,0:15,66,94,65,5,330,m,M,m,m,10,978.9,M,1012.2,m,NC,NC
6/12/2021,0:35,65,97,64,5,10,m,600,m,m,10,978.6,M,1011.9,m,NC,NC
6/12/2021,0:55,65,94,64,3,360,m,600,m,m,7,978.6,M,1011.9,m,NC,NC
6/12/2021,1:15,65,94,64,5,320,m,600,m,m,5,978.6,M,1011.9,m,NC,NC
6/12/2021,1:35,65,100,64,6,350,m,400,m,m,5,978.2,M,1011.5,m,NC,NC
6/12/2021,1:55,65,100,64,5,350,m,400,m,m,4,978.2,M,1011.5,m,NC,NC
6/12/2021,2:15,65,100,64,6,300,m,400,m,m,4,978.6,M,1011.9,m,NC,NC
6/12/2021,2:35,65,100,64,9,310,m,400,m,m,4,978.6,M,1011.9,m,NC,NC
6/12/2021,2:55,64,94,64,7,320,m,400,m,m,4,978.6,M,1011.9,m,NC,NC
6/12/2021,3:15,64,94,63,7,300,m,400,m,m,4,978.6,M,1011.9,m,NC,NC
6/12/2021,3:35,64,94,63,3,320,m,400,m,m,5,978.9,M,1012.2,m,NC,NC
6/12/2021,3:55,64,94,63,5,310,m,400,m,m,3,978.6,M,1011.9,m,NC,NC
6/12/2021,4:15,64,94,63,3,320,m,400,m,m,3,978.6,M,1011.9,m,NC,NC
6/12/2021,4:35,64,100,63,5,20,m,400,m,m,3,978.6,M,1011.9,m,NC,NC
6/12/2021,4:55,63,100,63,3,300,m,200,m,m,2,978.6,M,1011.9,m,NC,NC
6/12/2021,5:15,63,100,63,6,310,m,200,m,m,2,978.9,M,1012.2,m,NC,NC
6/12/2021,5:35,63,100,63,3,330,m,200,m,m,2,978.9,M,1012.2,m,NC,NC
6/12/2021,5:55,63,100,63,7,350,m,200,m,m,1,978.9,M,1012.2,m,NC,NC
6/12/2021,6:15,63,100,62,5,360,m,200,m,m,0,978.9,M,1012.2,m,NC,NC
6/12/2021,6:35,62,100,62,6,50,m,200,m,m,1,979.2,M,1012.5,m,NC,NC
6/12/2021,6:55,63,100,62,0,0,m,200,m,m,1,979.6,M,1012.9,m,NC,NC
6/12/2021,7:15,63,100,62,5,320,m,200,m,m,1,979.6,M,1012.9,m,NC,NC
6/12/2021,7:35,63,100,63,3,330,m,200,m,m,1,979.6,M,1012.9,m,NC,NC
6/12/2021,7:55,63,94,63,5,310,m,200,m,m,1,979.9,M,1013.2,m,NC,NC
6/12/2021,8:15,64,94,63,3,60,m,200,m,m,2,979.6,M,1012.9,m,NC,NC
6/12/2021,8:35,64,94,63,3,120,m,200,m,m,3,979.6,M,1012.9,m,NC,NC
6/12/2021,8:55,65,94,63,3,330,m,200,m,m,5,979.9,M,1013.2,m,NC,NC
6/12/2021,9:15,65,94,64,5,160,m,400,m,m,5,979.6,M,1012.9,m,NC,NC
6/12/2021,9:35,67,88,64,3,10,m,400,m,m,7,979.6,M,1012.9,m,NC,NC
6/12/2021,9:55,67,88,65,3,320,m,400,m,m,7,979.9,M,1013.2,m,NC,NC
6/12/2021,10:15,68,87,64,5,340,m,600,m,m,7,979.9,M,1013.2,m,NC,NC
6/12/2021,10:35,71,83,65,5,50,m,800,m,m,10,979.6,M,1012.9,m,NC,NC
6/12/2021,10:55,71,84,66,6,110,m,M,m,m,10,979.6,M,1012.9,m,NC,NC
6/12/2021,11:15,74,74,67,0,0,0,M,m,m,10,979.2,M,1012.5,m,NC,NC
6/12/2021,11:35,75,75,67,0,0,m,M,m,m,10,979.2,M,1012.5,m,NC,NC
6/12/2021,11:55,76,73,67,0,0,m,M,m,m,10,979.2,M,1012.5,m,NC,NC
6/12/2021,12:15,78,65,68,5,180,m,M,m,m,10,978.9,M,1012.2,m,NC,NC
6/12/2021,12:35,79,65,67,0,0,0,M,m,m,10,978.9,M,1012.2,m,NC,NC
6/12/2021,12:55,80,66,67,0,0,m,M,m,m,10,978.9,M,1012.2,m,NC,NC
6/12/2021,13:15,81,58,67,3,130,m,M,m,m,10,978.6,M,1011.9,m,NC,83
6/12/2021,13:35,82,58,66,0,0,0,M,m,m,10,978.6,M,1011.9,m,NC,84
6/12/2021,13:55,82,58,66,0,0,0,M,m,m,10,978.2,M,1011.5,m,NC,84
6/12/2021,14:15,83,58,67,0,0,0,M,m,m,10,978.2,M,1011.5,m,NC,85
6/12/2021,14:35,84,58,67,0,0,0,M,m,m,10,977.9,M,1011.2,m,NC,87
6/12/2021,14:55,85,58,68,0,0,0,M,m,m,10,977.9,M,1011.2,m,NC,89
6/12/2021,15:15,85,55,67,0,0,m,M,m,m,10,977.6,M,1010.8,m,NC,88
6/12/2021,15:35,85,55,68,5,140,m,7000,m,m,10,977.6,M,1010.8,m,NC,88
6/12/2021,15:55,85,55,68,3,130,m,7000,m,m,10,977.2,M,1010.5,m,NC,88
6/12/2021,16:15,85,58,68,3,110,m,7000,m,m,10,977.2,M,1010.5,m,NC,89
6/12/2021,16:35,85,55,68,0,0,m,7000,11000,m,10,977.6,M,1010.8,m,NC,88
6/12/2021,16:55,85,56,68,7,140,m,7000,11000,m,10,977.2,M,1010.5,m,NC,88
6/12/2021,17:15,85,56,68,3,140,m,4900,7000,10000,10,977.2,M,1010.5,m,NC,88
6/12/2021,17:35,85,56,68,6,140,m,4900,m,m,10,976.6,M,1009.8,m,NC,88
6/12/2021,17:55,85,58,68,5,140,m,M,m,m,10,976.6,M,1009.8,m,NC,89
6/12/2021,18:15,84,59,68,0,0,m,M,m,m,10,976.6,M,1009.8,m,NC,87
6/12/2021,18:35,77,65,65,9,20,28,5000,7500,m,10,977.6,M,1010.8,m,NC,NC
6/12/2021,18:55,76,74,64,8,70,16,5000,7000,m,10,977.2,M,1010.5,m,NC,NC
6/12/2021,19:15,75,78,67,5,70,m,5000,m,m,10,977.2,M,1010.5,m,NC,NC
6/12/2021,19:35,75,83,68,3,60,m,5000,12000,m,10,977.2,M,1010.5,m,NC,NC
6/12/2021,19:55,74,83,68,0,0,0,12000,m,m,10,977.2,M,1010.5,m,NC,NC
6/12/2021,20:15,73,89,68,0,0,0,12000,m,m,10,976.9,M,1010.2,m,NC,NC
6/12/2021,20:35,73,83,69,0,0,m,12000,m,m,10,976.9,M,1010.2,m,NC,NC
6/12/2021,20:55,73,94,68,11,20,m,10000,12000,m,10,977.6,M,1010.8,m,NC,NC
6/12/2021,21:15,72,69,69,13,330,22,5500,7000,9500,7,978.6,M,1011.9,m,NC,NC
6/12/2021,21:35,73,70,63,0,0,m,4500,7000,12000,7,977.6,M,1010.8,m,NC,NC
6/12/2021,21:55,70,94,68,8,30,m,4700,7000,9000,10,977.9,M,1011.2,m,NC,NC
6/12/2021,22:15,69,94,68,0,0,0,9000,11000,m,10,978.2,M,1011.5,m,NC,NC
6/12/2021,22:35,69,94,68,0,0,0,8500,11000,m,10,978.2,M,1011.5,m,NC,NC
6/12/2021,22:55,70,94,69,0,0,m,8500,11000,m,10,978.6,M,1011.9,m,NC,NC
6/12/2021,23:15,69,94,68,9,10,m,4500,6000,m,7,978.9,M,1012.2,m,NC,NC
6/12/2021,23:35,70,94,69,9,90,m,3900,4800,5500,10,978.9,M,1012.2,m,NC,NC
6/12/2021,23:55,69,94,69,0,0,m,4500,5000,7500,7,978.9,M,1012.2,m,NC,NC
6/13/2021,0:15,69,94,68,6,300,m,4500,5000,7500,7,978.6,M,1011.9,m,NC,NC
6/13/2021,0:35,69,98,68,0,0,0,5000,7500,m,4,978.6,M,1011.9,m,NC,NC
6/13/2021,0:55,69,100,69,0,0,0,M,m,m,7,978.6,M,1011.9,m,NC,NC
6/13/2021,1:15,68,94,68,0,0,m,M,m,m,4,978.6,M,1011.9,m,NC,NC
6/13/2021,1:35,67,94,66,5,350,m,M,m,m,7,978.6,M,1011.9,m,NC,NC
6/13/2021,1:55,67,100,67,5,310,m,M,m,m,10,978.6,M,1011.9,m,NC,NC
6/13/2021,2:15,67,94,66,6,330,m,7220,m,m,7,978.6,M,1011.9,m,NC,NC
6/13/2021,2:35,67,100,66,3,340,m,7220,m,m,10,978.6,M,1011.9,m,NC,NC
6/13/2021,2:55,66,100,65,6,340,m,7220,m,m,10,978.6,M,1011.9,m,NC,NC
6/13/2021,3:15,66,100,65,3,330,m,7220,m,m,7,978.6,M,1011.9,m,NC,NC
6/13/2021,3:35,66,94,65,3,330,m,7220,m,m,7,978.9,M,1012.2,m,NC,NC
6/13/2021,3:55,65,100,65,3,330,m,6000,m,m,7,979.2,M,1012.5,m,NC,NC
6/13/2021,4:15,65,100,65,5,310,m,3400,6000,m,5,979.6,M,1012.9,m,NC,NC
6/13/2021,4:35,66,94,65,5,310,m,3200,m,m,5,979.6,M,1012.9,m,NC,NC
6/13/2021,4:55,65,94,65,3,330,m,3000,m,m,7,979.6,M,1012.9,m,NC,NC
6/13/2021,5:15,65,94,65,6,320,m,7220,m,m,7,979.9,M,1013.2,m,NC,NC
6/13/2021,5:35,66,94,65,7,360,m,900,m,m,10,980.2,M,1013.5,m,NC,NC
6/13/2021,5:55,66,94,65,5,330,m,700,m,m,7,980.2,M,1013.5,m,NC,NC
6/13/2021,6:15,66,94,64,6,350,m,700,m,m,7,980.5,M,1013.9,m,NC,NC
6/13/2021,6:35,65,94,64,7,20,m,700,m,m,10,980.5,M,1013.9,m,NC,NC
6/13/2021,6:55,66,88,64,5,360,m,900,m,m,10,980.9,M,1014.2,m,NC,NC
6/13/2021,7:15,67,88,64,6,20,0,7220,m,m,10,980.9,M,1014.2,m,NC,NC
6/13/2021,7:35,68,78,64,6,20,m,7220,m,m,10,980.9,M,1014.2,m,NC,NC
6/13/2021,7:55,70,75,62,8,10,m,7220,m,m,10,981.2,M,1014.6,m,NC,NC
6/13/2021,8:15,71,69,61,8,10,m,7220,m,m,10,981.2,M,1014.6,m,NC,NC
6/13/2021,8:35,72,61,60,7,10,m,7220,m,m,10,981.2,M,1014.6,m,NC,NC
6/13/2021,8:55,73,57,59,10,360,m,7220,m,m,10,981.2,M,1014.6,m,NC,NC
6/13/2021,9:15,73,54,57,9,20,16,7220,m,m,10,981.2,M,1014.6,m,NC,NC
6/13/2021,9:35,75,54,57,10,20,m,7220,m,m,10,981.2,M,1014.6,m,NC,NC
6/13/2021,9:55,75,51,57,11,360,18,7220,m,m,10,981.5,M,1014.9,m,NC,NC
6/13/2021,10:15,76,47,56,9,20,m,7220,m,m,10,981.5,M,1014.9,m,NC,NC
6/13/2021,10:35,76,47,56,9,10,m,7220,m,m,10,981.5,M,1014.9,m,NC,NC
6/13/2021,10:55,77,45,55,11,360,23,7220,m,m,10,981.5,M,1014.9,m,NC,NC
6/13/2021,11:15,78,45,55,9,10,24,7220,m,m,10,981.9,M,1015.2,m,NC,NC
6/13/2021,11:35,78,45,56,11,360,23,5500,m,m,10,981.9,M,1015.2,m,NC,NC
6/13/2021,11:55,78,45,55,10,360,18,5500,m,m,10,981.9,M,1015.2,m,NC,NC
6/13/2021,12:15,80,45,54,13,360,24,6000,m,m,10,981.5,M,1014.9,m,NC,NC
6/13/2021,12:35,79,45,54,10,350,21,6000,m,m,10,981.2,M,1014.6,m,NC,NC
6/13/2021,12:55,79,45,54,10,300,18,6000,m,m,10,981.2,M,1014.6,m,NC,NC
6/13/2021,13:15,80,42,54,10,10,18,6000,m,m,10,981.2,M,1014.6,m,NC,NC
6/13/2021,13:35,81,42,56,10,10,20,6000,m,m,10,980.9,M,1014.2,m,NC,81
6/13/2021,13:55,80,45,55,14,360,18,6000,m,m,10,980.9,M,1014.2,m,NC,NC
6/13/2021,14:15,79,42,55,10,320,18,6000,m,m,10,980.5,M,1013.9,m,NC,NC
6/13/2021,14:35,81,42,55,11,330,18,6000,m,m,10,980.5,M,1013.9,m,NC,81
6/13/2021,14:55,81,42,56,10,320,16,6000,m,m,10,980.5,M,1013.9,m,NC,81
6/13/2021,15:15,80,37,55,13,320,18,6000,m,m,10,980.2,M,1013.5,m,NC,NC
6/13/2021,15:35,82,40,54,15,350,20,6000,m,m,10,979.9,M,1013.2,m,NC,81
6/13/2021,15:55,82,39,54,9,320,23,6500,m,m,10,979.9,M,1013.2,m,NC,81
6/13/2021,16:15,81,37,54,13,340,17,6500,m,m,10,979.9,M,1013.2,m,NC,80
6/13/2021,16:35,83,37,54,11,310,22,7000,m,m,10,979.9,M,1013.2,m,NC,82
6/13/2021,16:55,82,38,54,8,330,20,7000,m,m,10,979.6,M,1012.9,m,NC,81
6/13/2021,17:15,82,38,54,11,300,18,M,m,m,10,979.6,M,1012.9,m,NC,81
6/13/2021,17:35,81,39,54,10,320,m,M,m,m,10,979.2,M,1012.5,m,NC,81
6/13/2021,17:55,82,39,54,13,310,18,M,m,m,10,978.9,M,1012.2,m,NC,81
6/13/2021,18:15,80,39,54,7,330,17,M,m,m,10,978.9,M,1012.2,m,NC,NC
6/13/2021,18:35,80,42,54,10,360,16,7000,m,m,10,978.9,M,1012.2,m,NC,NC
6/13/2021,18:55,80,45,54,8,330,m,M,m,m,10,978.9,M,1012.2,m,NC,NC
6/13/2021,19:15,79,39,55,3,330,m,M,m,m,10,978.9,M,1012.2,m,NC,NC
6/13/2021,19:35,78,41,53,11,300,17,M,m,m,10,978.9,M,1012.2,m,NC,NC
6/13/2021,19:55,77,41,52,14,280,m,M,m,m,10,978.9,M,1012.2,m,NC,NC
6/13/2021,20:15,74,44,50,11,280,0,M,m,m,10,979.2,M,1012.5,m,NC,NC
6/13/2021,20:35,73,44,50,11,280,m,M,m,m,10,979.2,M,1012.5,m,NC,NC
6/13/2021,20:55,74,41,49,6,260,m,M,m,m,10,979.2,M,1012.5,m,NC,NC
6/13/2021,21:15,71,46,50,0,0,m,M,m,m,10,979.6,M,1012.9,m,NC,NC
6/13/2021,21:35,68,58,53,3,220,m,M,m,m,10,979.2,M,1012.5,m,NC,NC
6/13/2021,21:55,67,53,54,3,250,m,M,m,m,10,979.6,M,1012.9,m,NC,NC
6/13/2021,22:15,68,53,51,3,260,m,M,m,m,10,979.6,M,1012.9,m,NC,NC
6/13/2021,22:35,68,49,51,0,0,m,M,m,m,10,979.6,M,1012.9,m,NC,NC
6/13/2021,22:55,69,49,48,5,260,m,M,m,m,10,979.6,M,1012.9,m,NC,NC
6/13/2021,23:15,68,49,49,3,260,m,M,m,m,10,979.6,M,1012.9,m,NC,NC
6/13/2021,23:35,66,52,50,5,80,m,M,m,m,10,979.2,M,1012.5,m,NC,NC
6/13/2021,23:55,66,52,48,6,280,m,M,m,m,10,979.6,M,1012.9,m,NC,NC
6/14/2021,0:15,66,53,49,5,320,m,12000,m,m,10,979.2,M,1012.5,m,NC,NC
6/14/2021,0:35,63,64,50,6,360,m,12000,m,m,10,979.2,M,1012.5,m,NC,NC
6/14/2021,0:55,63,63,50,3,360,m,M,m,m,10,979.2,M,1012.5,m,NC,NC
6/14/2021,1:15,61,73,52,0,0,m,M,m,m,10,978.9,M,1012.2,m,NC,NC
6/14/2021,1:35,59,88,54,0,0,m,M,m,m,10,978.6,M,1011.9,m,NC,NC
6/14/2021,1:55,58,88,55,3,160,m,M,m,m,10,978.2,M,1011.5,m,NC,NC
6/14/2021,2:15,59,88,55,0,0,0,11000,m,m,10,977.9,M,1011.2,m,NC,NC
6/14/2021,2:35,59,86,55,0,0,m,11000,m,m,10,978.2,M,1011.5,m,NC,NC
6/14/2021,2:55,61,76,53,0,0,m,11000,m,m,10,978.6,M,1011.9,m,NC,NC
6/14/2021,3:15,63,67,52,9,330,18,8500,11000,m,10,979.2,M,1012.5,m,NC,NC
6/14/2021,3:35,61,74,53,5,330,m,10000,12000,m,10,978.9,M,1012.2,m,NC,NC
6/14/2021,3:55,62,68,54,8,330,m,8000,11000,m,10,979.2,M,1012.5,m,NC,NC
6/14/2021,4:15,62,72,52,14,360,21,8000,10000,m,10,979.6,M,1012.9,m,NC,NC
6/14/2021,4:35,62,72,52,17,360,23,8000,11000,m,10,979.6,M,1012.9,m,NC,NC
6/14/2021,4:55,60,77,52,15,10,21,8000,10000,12000,10,980.2,M,1013.5,m,NC,NC
6/14/2021,5:15,59,82,52,11,360,18,7000,8000,m,10,980.2,M,1013.5,m,NC,NC
6/14/2021,5:35,58,82,53,14,20,18,1800,7000,9500,10,980.5,M,1013.9,m,NC,NC
6/14/2021,5:55,59,82,53,13,40,m,9500,m,m,10,979.6,M,1012.9,m,NC,NC
